dateday,heat,ac,energy_cluster,home
2020-11-11T07:00:00Z,13.333333333333334,0,heat,002
2020-11-12T07:00:00Z,18.26388888888889,0,heat,002
2020-11-13T07:00:00Z,23.958333333333332,0,heat,002
2020-11-14T07:00:00Z,19.86111111111111,0,heat,002
2020-11-15T07:00:00Z,27.63888888888889,0,heat,002
2020-11-16T07:00:00Z,13.402777777777779,0,heat,002
2020-11-17T07:00:00Z,12.98611111111111,0,heat,002
2020-11-18T07:00:00Z,14.652777777777779,0,heat,002
2020-11-19T07:00:00Z,7.083333333333333,0,heat,002
2020-11-20T07:00:00Z,13.88888888888889,0,heat,002
2020-11-21T07:00:00Z,22.36111111111111,0,heat,002
2020-11-22T07:00:00Z,25.208333333333332,0,heat,002
2020-11-23T07:00:00Z,15.625,0,heat,002
2020-11-24T07:00:00Z,20.90277777777778,0,heat,002
2020-11-25T07:00:00Z,28.40277777777778,0,heat,002
2020-11-26T07:00:00Z,23.819444444444443,0,heat,002
2020-11-27T07:00:00Z,28.055555555555557,0,heat,002
2020-11-28T07:00:00Z,27.291666666666668,0,heat,002
2020-11-29T07:00:00Z,19.09722222222222,0,heat,002
2020-11-30T07:00:00Z,25.694444444444443,0,heat,002
2020-12-01T07:00:00Z,24.02777777777778,0,heat,002
2020-12-02T07:00:00Z,29.65277777777778,0,heat,002
2020-12-03T07:00:00Z,29.375,0,heat,002
2020-12-04T07:00:00Z,27.77777777777778,0,heat,002
2020-12-05T07:00:00Z,21.875,0,heat,002
2020-12-06T07:00:00Z,17.98611111111111,0,heat,002
2020-12-07T07:00:00Z,21.180555555555557,0,heat,002
2020-12-08T07:00:00Z,24.23611111111111,0,heat,002
2020-12-09T07:00:00Z,21.38888888888889,0,heat,002
2020-12-10T07:00:00Z,19.305555555555557,0,heat,002
2020-12-11T07:00:00Z,37.916666666666664,0,heat,002
2020-12-12T07:00:00Z,30.76388888888889,0,heat,002
2020-12-13T07:00:00Z,24.583333333333332,0,heat,002
2020-12-14T07:00:00Z,43.263888888888886,0,heat,002
2020-12-15T07:00:00Z,39.513888888888886,0,heat,002
2020-12-16T07:00:00Z,36.875,0,heat,002
2020-12-17T07:00:00Z,38.68055555555556,0,heat,002
2020-12-18T07:00:00Z,35.486111111111114,0,heat,002
2020-12-19T07:00:00Z,32.638888888888886,0,heat,002
2020-12-20T07:00:00Z,30.97222222222222,0,heat,002
2020-12-21T07:00:00Z,26.38888888888889,0,heat,002
2020-12-22T07:00:00Z,26.319444444444443,0,heat,002
2020-12-23T07:00:00Z,38.541666666666664,0,heat,002
